@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
200,'2023/11/29 08:57:11:847',1,345.426208,325.981506,343.217896,301.406677,302.372101,297.163055,312.876007,295.922729,326.045959,298.160156,315.833313,299.906433,360.233429,298.829102,373.685364,296.7211,384.823547,298.017853,371.322998,300.794861,318.826782,341.945221,334.179199,340.415375,361.809631,340.372253,378.784363,341.601318,362.608154,348.386292,335.603027,348.509491,1
201,'2023/11/29 08:57:11:855',1,342.165558,201.220306,336.977173,162.247833,275.556793,175.752213,292.380005,167.623306,312.088104,170.03656,294.108978,175.953888,360.466858,165.820953,378.791718,159.562164,396.153748,164.569412,378.969452,168.179871,296.34491,273.732788,320.152283,247.803497,368.560425,243.755844,392.204956,265.119019,371.136597,314.993835,320.282837,318.811462,1
202,'2023/11/29 08:57:11:878',1,342.165558,201.220306,336.977173,162.247833,275.556793,175.752213,292.380005,167.623306,312.088104,170.03656,294.108978,175.953888,360.466858,165.820953,378.791718,159.562164,396.153748,164.569412,378.969452,168.179871,296.34491,273.732788,320.152283,247.803497,368.560425,243.755844,392.204956,265.119019,371.136597,314.993835,320.282837,318.811462,1
203,'2023/11/29 08:57:11:889',1,343.434875,200.696991,337.41864,161.286331,274.935852,174.860168,291.910309,166.731064,311.862854,168.71051,293.800171,174.732269,360.417511,164.32579,378.725342,158.214767,396.173096,162.99321,379.020355,166.570557,296.955536,274.193176,321.265686,248.021591,369.269897,243.549927,392.772949,264.654755,372.141846,314.830261,321.37616,319.030853,1
204,'2023/11/29 08:57:11:911',1,343.434875,200.696991,337.41864,161.286331,274.935852,174.860168,291.910309,166.731064,311.862854,168.71051,293.800171,174.732269,360.417511,164.32579,378.725342,158.214767,396.173096,162.99321,379.020355,166.570557,296.955536,274.193176,321.265686,248.021591,369.269897,243.549927,392.772949,264.654755,372.141846,314.830261,321.37616,319.030853,1
205,'2023/11/29 08:57:11:941',1,343.505066,201.16011,337.503235,160.945374,274.786499,173.791214,291.778198,165.656845,311.905884,167.858566,293.78244,173.766769,360.476318,163.392044,378.930389,157.027161,396.388977,161.770569,379.103577,165.501587,296.463318,273.263519,320.879242,247.676392,369.399353,243.228821,392.870605,263.802582,372.271912,315.332184,320.913605,319.513824,1
206,'2023/11/29 08:57:11:955',1,344.173859,200.09227,337.970978,159.61264,274.73584,172.484543,291.809326,164.327927,312.028687,166.519379,293.851654,172.391617,360.708405,162.069,379.159485,155.702347,396.599579,160.467941,379.34967,164.159119,296.273529,272.135925,321.040802,246.678757,369.826111,242.213669,393.218445,262.635498,372.605591,313.941589,321.068787,318.142517,1
207,'2023/11/29 08:57:11:978',1,344.173859,200.09227,337.970978,159.61264,274.73584,172.484543,291.809326,164.327927,312.028687,166.519379,293.851654,172.391617,360.708405,162.069,379.159485,155.702347,396.599579,160.467941,379.34967,164.159119,296.273529,272.135925,321.040802,246.678757,369.826111,242.213669,393.218445,262.635498,372.605591,313.941589,321.068787,318.142517,1
208,'2023/11/29 08:57:11:989',1,344.720764,198.771118,338.397827,158.483093,275.032043,171.742096,292.165344,163.467941,312.353088,165.74147,294.083435,171.727859,360.895752,161.380081,379.25415,154.982437,396.677856,159.895035,379.595459,163.603302,296.852692,271.816467,321.700073,245.994354,370.005188,241.47966,393.262451,262.231232,372.782532,312.46875,321.709839,316.69812,1
209,'2023/11/29 08:57:12:043',1,344.720764,198.771118,338.397827,158.483093,275.032043,171.742096,292.165344,163.467941,312.353088,165.74147,294.083435,171.727859,360.895752,161.380081,379.25415,154.982437,396.677856,159.895035,379.595459,163.603302,296.852692,271.816467,321.700073,245.994354,370.005188,241.47966,393.262451,262.231232,372.782532,312.46875,321.709839,316.69812,1
210,'2023/11/29 08:57:12:055',1,345.172668,199.621552,338.667786,158.487839,275.016663,171.05217,292.214294,162.749329,312.482971,165.408585,294.143433,171.259201,360.956299,161.225693,379.366547,154.631058,396.746735,159.630096,379.703796,163.409653,297.039246,271.129944,322.106659,246.132904,370.479248,241.580032,393.724792,261.503784,373.154663,311.110657,322.212891,315.342529,1
211,'2023/11/29 08:57:12:080',1,356.18457,341.542969,351.361389,312.980774,307.491455,306.336548,318.390076,304.895264,332.701233,307.708435,322.43515,309.612518,366.389038,307.52655,380.002533,304.263336,390.280182,305.196838,377.109528,309.023682,326.765686,354.82196,343.836426,354.996735,369.937988,354.215668,385.19873,352.883789,370.503967,359.978577,344.997314,360.787415,1
212,'2023/11/29 08:57:12:081',1,345.172668,199.621552,338.667786,158.487839,275.016663,171.05217,292.214294,162.749329,312.482971,165.408585,294.143433,171.259201,360.956299,161.225693,379.366547,154.631058,396.746735,159.630096,379.703796,163.409653,297.039246,271.129944,322.106659,246.132904,370.479248,241.580032,393.724792,261.503784,373.154663,311.110657,322.212891,315.342529,1
213,'2023/11/29 08:57:12:081',1,356.18457,341.542969,351.361389,312.980774,307.491455,306.336548,318.390076,304.895264,332.701233,307.708435,322.43515,309.612518,366.389038,307.52655,380.002533,304.263336,390.280182,305.196838,377.109528,309.023682,326.765686,354.82196,343.836426,354.996735,369.937988,354.215668,385.19873,352.883789,370.503967,359.978577,344.997314,360.787415,1
214,'2023/11/29 08:57:12:089',1,348.041321,201.475143,340.664917,159.629486,275.313416,170.981079,292.773132,162.691849,313.476135,165.679138,294.829865,171.441299,362.639771,162.087296,381.386902,155.639008,398.688416,160.824631,381.68927,164.511826,299.698181,273.849426,325.202576,248.884247,372.62851,244.324417,395.486938,264.243469,375.598175,314.089661,325.136719,318.290527,1
215,'2023/11/29 08:57:12:111',1,348.041321,201.475143,340.664917,159.629486,275.313416,170.981079,292.773132,162.691849,313.476135,165.679138,294.829865,171.441299,362.639771,162.087296,381.386902,155.639008,398.688416,160.824631,381.68927,164.511826,299.698181,273.849426,325.202576,248.884247,372.62851,244.324417,395.486938,264.243469,375.598175,314.089661,325.136719,318.290527,1
216,'2023/11/29 08:57:12:122',1,349.882416,203.573349,342.033386,160.589432,276.54126,171.510361,293.929443,163.14328,314.766663,166.173447,296.198303,172.014511,363.816315,162.25264,382.51889,155.503601,399.782532,160.530396,382.790833,164.492569,301.557434,276.306396,327.160065,251.54924,374.524353,246.630508,397.304626,265.965637,377.651672,316.164551,327.153442,320.675659,1
217,'2023/11/29 08:57:12:144',1,349.882416,203.573349,342.033386,160.589432,276.54126,171.510361,293.929443,163.14328,314.766663,166.173447,296.198303,172.014511,363.816315,162.25264,382.51889,155.503601,399.782532,160.530396,382.790833,164.492569,301.557434,276.306396,327.160065,251.54924,374.524353,246.630508,397.304626,265.965637,377.651672,316.164551,327.153442,320.675659,1
218,'2023/11/29 08:57:12:155',1,352.180908,204.378342,344.014832,160.866211,277.330444,171.624298,294.994232,163.207077,316.101135,166.386871,297.300476,172.206879,365.585571,162.443253,384.436035,155.544708,401.749146,160.586182,384.715393,164.671692,302.204041,276.742798,328.36792,252.053955,376.594482,247.113739,399.229858,266.374146,379.642975,318.183472,328.257996,322.717346,1
219,'2023/11/29 08:57:12:178',1,352.180908,204.378342,344.014832,160.866211,277.330444,171.624298,294.994232,163.207077,316.101135,166.386871,297.300476,172.206879,365.585571,162.443253,384.436035,155.544708,401.749146,160.586182,384.715393,164.671692,302.204041,276.742798,328.36792,252.053955,376.594482,247.113739,399.229858,266.374146,379.642975,318.183472,328.257996,322.717346,1
220,'2023/11/29 08:57:12:188',1,353.640137,204.663284,345.522522,161.045898,278.849274,171.860428,296.546997,163.50737,317.644165,166.577866,298.880493,172.431244,367.194641,162.528427,386.046326,155.630325,403.424561,160.561447,386.288391,164.718124,303.426941,276.741272,329.535919,251.982422,378.327393,247.013702,400.925232,266.316345,381.409485,319.917053,329.395935,324.480835,1
221,'2023/11/29 08:57:12:211',1,353.640137,204.663284,345.522522,161.045898,278.849274,171.860428,296.546997,163.50737,317.644165,166.577866,298.880493,172.431244,367.194641,162.528427,386.046326,155.630325,403.424561,160.561447,386.288391,164.718124,303.426941,276.741272,329.535919,251.982422,378.327393,247.013702,400.925232,266.316345,381.409485,319.917053,329.395935,324.480835,1
222,'2023/11/29 08:57:12:222',1,356.257019,203.970749,347.924377,160.493652,280.605194,171.741821,298.463318,163.40213,319.578491,166.321671,300.747223,172.210495,369.230469,162.324005,387.973816,155.611649,405.310791,160.540771,388.292908,164.586395,304.900238,276.178192,331.38562,251.326324,380.380493,246.344849,402.721497,265.753021,383.289185,318.987885,331.249023,323.55957,1
223,'2023/11/29 08:57:12:276',1,356.257019,203.970749,347.924377,160.493652,280.605194,171.741821,298.463318,163.40213,319.578491,166.321671,300.747223,172.210495,369.230469,162.324005,387.973816,155.611649,405.310791,160.540771,388.292908,164.586395,304.900238,276.178192,331.38562,251.326324,380.380493,246.344849,402.721497,265.753021,383.289185,318.987885,331.249023,323.55957,1
224,'2023/11/29 08:57:12:288',1,358.355713,204.557892,350.043396,160.705368,282.40506,171.583939,300.349182,163.3181,321.443695,166.395233,302.597656,172.111298,370.996826,162.700775,389.712433,156.107666,406.925842,161.135361,389.986755,165.026672,305.985992,275.936005,332.820862,251.621826,381.991791,246.825043,404.158813,265.950348,384.680603,318.474945,332.648071,322.852966,1
225,'2023/11/29 08:57:12:314',1,357.355835,346.638763,351.565491,317.101135,309.74646,309.054169,319.642609,307.645905,334.368042,310.603973,324.662109,312.580444,366.39743,309.56012,380.134003,305.253387,390.39917,305.555817,377.072662,310.409851,331.629913,354.960052,347.189331,356.645416,372.646973,355.136169,387.885498,351.322357,373.792328,360.281433,348.968445,361.781616,1
226,'2023/11/29 08:57:12:314',1,358.355713,204.557892,350.043396,160.705368,282.40506,171.583939,300.349182,163.3181,321.443695,166.395233,302.597656,172.111298,370.996826,162.700775,389.712433,156.107666,406.925842,161.135361,389.986755,165.026672,305.985992,275.936005,332.820862,251.621826,381.991791,246.825043,404.158813,265.950348,384.680603,318.474945,332.648071,322.852966,1
227,'2023/11/29 08:57:12:314',1,357.355835,346.638763,351.565491,317.101135,309.74646,309.054169,319.642609,307.645905,334.368042,310.603973,324.662109,312.580444,366.39743,309.56012,380.134003,305.253387,390.39917,305.555817,377.072662,310.409851,331.629913,354.960052,347.189331,356.645416,372.646973,355.136169,387.885498,351.322357,373.792328,360.281433,348.968445,361.781616,1
228,'2023/11/29 08:57:12:322',1,364.126099,202.453278,355.467407,158.816727,285.784424,168.954178,304.18811,160.947968,325.512543,164.029785,306.444489,169.535049,376.116455,161.208267,394.991455,155.276459,412.174194,160.531494,395.228333,163.979248,309.874573,275.675964,337.568726,251.049576,386.365387,246.79393,408.036407,266.848267,388.90741,318.152405,337.105927,321.995239,1
229,'2023/11/29 08:57:12:345',1,364.126099,202.453278,355.467407,158.816727,285.784424,168.954178,304.18811,160.947968,325.512543,164.029785,306.444489,169.535049,376.116455,161.208267,394.991455,155.276459,412.174194,160.531494,395.228333,163.979248,309.874573,275.675964,337.568726,251.049576,386.365387,246.79393,408.036407,266.848267,388.90741,318.152405,337.105927,321.995239,1
230,'2023/11/29 08:57:12:356',1,366.060181,202.855759,357.678162,159.02179,288.07251,168.886703,306.507935,161.007721,327.758911,164.23526,308.720184,169.537567,378.240479,161.588776,397.113312,155.73526,414.226868,161.03273,397.241699,164.348862,310.887207,274.542389,338.794159,250.505066,388.311462,246.459518,410.043762,266.248352,390.627014,317.158447,338.325287,320.793335,1
231,'2023/11/29 08:57:12:377',1,366.060181,202.855759,357.678162,159.02179,288.07251,168.886703,306.507935,161.007721,327.758911,164.23526,308.720184,169.537567,378.240479,161.588776,397.113312,155.73526,414.226868,161.03273,397.241699,164.348862,310.887207,274.542389,338.794159,250.505066,388.311462,246.459518,410.043762,266.248352,390.627014,317.158447,338.325287,320.793335,1
232,'2023/11/29 08:57:12:388',1,368.250824,202.164841,359.877869,158.739456,290.108063,168.80751,308.616211,160.949677,329.864197,164.074142,310.806305,169.390488,380.536407,161.323959,399.427612,155.454025,416.608459,160.692017,399.583984,164.044434,312.877502,273.348053,340.799316,249.316559,390.524689,245.309067,412.239014,265.073486,392.825867,316.354797,340.326538,319.978577,1
233,'2023/11/29 08:57:12:411',1,368.250824,202.164841,359.877869,158.739456,290.108063,168.80751,308.616211,160.949677,329.864197,164.074142,310.806305,169.390488,380.536407,161.323959,399.427612,155.454025,416.608459,160.692017,399.583984,164.044434,312.877502,273.348053,340.799316,249.316559,390.524689,245.309067,412.239014,265.073486,392.825867,316.354797,340.326538,319.978577,1
234,'2023/11/29 08:57:12:422',1,370.740753,202.029953,362.363373,158.401978,292.234283,168.45343,310.853607,160.717346,332.132324,163.811844,313.021454,169.010529,382.820892,161.216003,401.705872,155.4888,418.871399,160.692841,401.832306,163.942627,313.983246,272.33075,342.324646,248.664383,393.042847,244.767273,414.812775,264.340759,395.15033,315.847229,341.838928,319.354004,1
235,'2023/11/29 08:57:12:444',1,370.740753,202.029953,362.363373,158.401978,292.234283,168.45343,310.853607,160.717346,332.132324,163.811844,313.021454,169.010529,382.820892,161.216003,401.705872,155.4888,418.871399,160.692841,401.832306,163.942627,313.983246,272.33075,342.324646,248.664383,393.042847,244.767273,414.812775,264.340759,395.15033,315.847229,341.838928,319.354004,1
236,'2023/11/29 08:57:12:455',1,372.384186,201.81279,364.074768,158.096848,293.8992,168.152893,312.567627,160.419907,333.841217,163.580658,314.687012,168.76741,384.584473,161.106766,403.500366,155.431183,420.690308,160.724854,403.652283,163.926376,315.600922,272.482422,344.035645,248.849335,394.663574,245.065918,416.579895,264.714569,396.751587,315.250671,343.569336,318.643921,1
237,'2023/11/29 08:57:12:510',1,372.384186,201.81279,364.074768,158.096848,293.8992,168.152893,312.567627,160.419907,333.841217,163.580658,314.687012,168.76741,384.584473,161.106766,403.500366,155.431183,420.690308,160.724854,403.652283,163.926376,315.600922,272.482422,344.035645,248.849335,394.663574,245.065918,416.579895,264.714569,396.751587,315.250671,343.569336,318.643921,1
238,'2023/11/29 08:57:12:522',1,374.158783,201.214325,365.810699,157.744156,295.507019,168.283646,314.208496,160.650345,335.457489,163.424347,316.352203,168.635162,386.203186,160.786728,405.038544,155.346649,422.240143,160.448807,405.191833,163.530823,316.543976,272.067749,345.169739,248.215607,396.389038,244.386169,418.28186,264.206848,398.456818,315.723389,344.665253,319.174072,1
239,'2023/11/29 08:57:12:547',1,373.996094,330.759033,369.716217,300.600983,325.044006,292.059601,335.841919,290.821045,351.240509,293.848846,340.75412,295.635925,385.500061,293.262817,400.164368,289.346191,411.09726,289.854553,396.65509,294.349548,343.187531,338.57666,360.510132,340.556763,388.7229,339.507996,405.159515,336.179565,389.269958,344.876099,362.123779,345.876709,1
240,'2023/11/29 08:57:12:547',1,374.158783,201.214325,365.810699,157.744156,295.507019,168.283646,314.208496,160.650345,335.457489,163.424347,316.352203,168.635162,386.203186,160.786728,405.038544,155.346649,422.240143,160.448807,405.191833,163.530823,316.543976,272.067749,345.169739,248.215607,396.389038,244.386169,418.28186,264.206848,398.456818,315.723389,344.665253,319.174072,1
241,'2023/11/29 08:57:12:548',1,373.996094,330.759033,369.716217,300.600983,325.044006,292.059601,335.841919,290.821045,351.240509,293.848846,340.75412,295.635925,385.500061,293.262817,400.164368,289.346191,411.09726,289.854553,396.65509,294.349548,343.187531,338.57666,360.510132,340.556763,388.7229,339.507996,405.159515,336.179565,389.269958,344.876099,362.123779,345.876709,1
242,'2023/11/29 08:57:12:555',1,377.173279,200.126007,368.981567,157.496262,298.378113,168.159744,317.258911,160.734848,338.384766,163.366119,319.253845,168.481064,389.225708,161.108231,408.000092,156.06189,425.187317,161.23085,408.194702,164.083023,318.751617,271.46109,347.574982,247.20047,398.975128,243.750717,420.629608,264.360748,400.851746,315.769501,346.933838,318.884827,1
243,'2023/11/29 08:57:12:577',1,377.173279,200.126007,368.981567,157.496262,298.378113,168.159744,317.258911,160.734848,338.384766,163.366119,319.253845,168.481064,389.225708,161.108231,408.000092,156.06189,425.187317,161.23085,408.194702,164.083023,318.751617,271.46109,347.574982,247.20047,398.975128,243.750717,420.629608,264.360748,400.851746,315.769501,346.933838,318.884827,1
